Random;PHR
R3;45.61757781
R2;67.07267707
R1;54.56198683
R2;67.07658624
R2;67.0906922
R3;45.61328157
R2;67.09040373
R3;45.58732236
R3;45.59686956
R2;67.0660857
R2;67.06337423
R1;54.5603427
R2;67.06451824
R1;54.56518884
R2;67.06495609
R1;54.56724595
R3;45.59512496
R1;54.57836112
R3;45.61280607
R3;45.60062244
R2;67.06994022
R3;45.60712793
R1;54.55997833
R2;67.06432952
R1;54.55496468
R2;67.07046382
R1;54.56843309
R2;67.07283148
R3;45.59311718
R3;45.59884323
R1;54.56046702
R3;45.60543132
R3;45.59336316
R2;67.07807119
R2;67.06400897
R1;54.56487747
R1;54.57013426
R2;67.06675646
R2;67.0668692
R3;45.59515561
R3;45.60555363
R2;67.09130185
R2;67.07263835
R3;45.60354108
R3;45.60014074
R1;54.56677628
R2;67.067803
R2;67.083188
R3;45.6019852
R1;54.57961159
R3;45.58869888
R2;67.0910026
R2;67.06749934
R3;45.61131405
R3;45.60233847
R3;45.60446422
R3;45.58766043
R3;45.59379004
R3;45.59845782
R1;54.55540108
R1;54.56313973
R2;67.06033495
R2;67.07421421
R2;67.07127169
R2;67.06942209
R2;67.06867058
R3;45.59056828
R2;67.04437608
R1;54.56298841
R3;45.6089159
R1;54.5702272
R1;54.54433979
R3;45.60133321
R1;54.55929879
R3;45.59881248
R1;54.5626647
R1;54.5584706
R1;54.56401893
R1;54.55005246
R1;54.56449
R2;67.07732999
R1;54.55859031
R2;67.06278139
R1;54.54525177
R2;67.07084852
R3;45.60437676
R2;67.06229213
R1;54.56316516
R3;45.60540082
R3;45.5993715
R1;54.57662341
R3;45.60773742
R1;54.55148825
R1;54.54490518
R3;45.61062763
R2;67.06390855
R3;45.58205406
R2;67.05407553
R1;54.55508532
R2;67.07916973
R1;54.55384447
R2;67.06870098
R1;54.54551323
R2;67.06590506
R2;67.06612226
R3;45.59647588
R3;45.60003248
R1;54.55752416
R1;54.56882657
R2;67.06399597
R3;45.6000648
R2;67.06977312
R2;67.07781012
R3;45.57907064
R3;45.58735368
R1;54.57075234
R1;54.56415168
R2;67.07550565
R1;54.57447886
R1;54.56866839
R3;45.60410369
R1;54.556609
R1;54.55803003
R1;54.55699828
R2;67.03980934
R2;67.05959206
R2;67.07499786
R1;54.55205997
R2;67.07419256
R2;67.0785784
R1;54.57008081
R1;54.55025574
R3;45.59717049
R2;67.0767137
R2;67.06060908
R3;45.61478858
R2;67.07448976
R2;67.06011104
R3;45.60086716
R3;45.57973184
R3;45.60544104
R3;45.59530229
R2;67.06080828
R1;54.56881347
R1;54.53672183
R1;54.54971477
R2;67.09199817
R2;67.0760055
R3;45.61869439
R3;45.59940876
R2;67.07321521
R3;45.58998739
R3;45.59968854
R3;45.60611386
R3;45.58613758
R3;45.60552179
R3;45.60130737
R1;54.56519097
R1;54.57906171
R1;54.56995546
R1;54.56941507
R2;67.10329881
R3;45.60858908
R1;54.56540946
R1;54.5687366
R2;67.07135868
R2;67.06853754
R1;54.54666464
R2;67.083698
R1;54.5603266
R2;67.05791373
R2;67.06144638
R3;45.58207886
R2;67.07211854
R1;54.54416495
R2;67.07798238
R1;54.55482504
R2;67.08371864
R1;54.54576263
R1;54.56754241
R3;45.60391097
R1;54.55220351
R2;67.05175965
R2;67.05774129
R3;45.59472748
R2;67.0854328
R2;67.0626533
R1;54.56240422
R3;45.58189767
R1;54.56405665
R1;54.55952969
R1;54.55796804
R3;45.60758834
R1;54.573359
R2;67.06913403
R2;67.07384824
R1;54.56950152
R3;45.60655656
R2;67.07618161
R1;54.55660869
R1;54.56083466
R1;54.56877596
R3;45.60655999
R2;67.05237156
R1;54.55919214
R2;67.07643031
R3;45.61745098
R2;67.06903183
R1;54.56582681
R3;45.6032034
R2;67.07742416
R3;45.59675076
R3;45.59263232
R2;67.07159235
R3;45.61644486
R1;54.55788186
R3;45.58903809
R3;45.60534465
R1;54.56055577
R2;67.06701898
R3;45.60144499
R1;54.54794857
R1;54.58039736
R2;67.06055188
R2;67.06275895
R1;54.56500213
R3;45.61511262
R1;54.54950382
R3;45.614041
R3;45.60077206
R2;67.07201572
R1;54.5557044
R2;67.07819358
R3;45.60566047
R1;54.56874264
R1;54.55477674
R2;67.07290137
R2;67.08278563
R2;67.06658529
R2;67.0792896
R2;67.06783839
R1;54.56514598
R1;54.57764384
R3;45.59486532
R3;45.59361561
R1;54.57592209
R2;67.06411739
R1;54.56490506
R1;54.54738256
R1;54.56506175
R2;67.0613237
R2;67.06983509
R1;54.55798775
R2;67.05219923
R3;45.61036725
R3;45.6021145
R1;54.5627862
R1;54.55041811
R1;54.56180787
R3;45.60907931
R3;45.61409489
R3;45.60065589
R1;54.55662496
R3;45.60104267
R3;45.60435039
R1;54.56877847
R2;67.07219863
R2;67.05037301
R2;67.0917949
R3;45.61050372
R1;54.55260966
R3;45.58321744
R3;45.60477063
R1;54.56309682
R2;67.06900822
R2;67.07281188
R3;45.59232315
R3;45.60954335
R1;54.57818995
R1;54.57233948
R2;67.05559733
R3;45.59977672
R2;67.07844077
R1;54.56496622
R3;45.61062138
R1;54.56945638
R3;45.59869166
R3;45.58931603
R1;54.55102646
R3;45.59383071
R3;45.60148024
R1;54.55216021
R3;45.6109485
R1;54.5550169
R3;45.60077119
R1;54.56982435
R2;67.07162757
R3;45.58312889
R2;67.05913276
R2;67.06787511
R3;45.59762332
R2;67.06345857
R1;54.57204599
R1;54.54781801
R2;67.06860084
R1;54.5586052
R2;67.07563279
R3;45.59844086
R2;67.08740768
R1;54.5563135
R1;54.57672976
R3;45.59136172
R2;67.07414167
R3;45.58416684
R2;67.07731883
R1;54.56596355
R2;67.0641103
R3;45.58523735
R2;67.0498909
R1;54.56358687
R2;67.06185896
R2;67.07730168
R1;54.5543666
R3;45.58511919
R3;45.6096417
R3;45.59568219
R2;67.08349038
R3;45.60239285
R2;67.07890334
R1;54.5486627
R3;45.59646405
R1;54.57111417
R1;54.57011695
R2;67.07175168
R3;45.59161477
R3;45.59927859
R2;67.07863625
R2;67.07808614
R2;67.06794139
R3;45.59412751
R3;45.59994884
R1;54.55751175
R1;54.54869873
R2;67.06856698
R2;67.06693909
R1;54.56385676
R3;45.61779017
R1;54.55172393
R3;45.59585516
R3;45.60194072
R2;67.047715
R3;45.61696745
R2;67.07498036
R1;54.56613762
R1;54.55972679
R2;67.06892936
R1;54.5741078
R3;45.60636391
R1;54.56152598
R3;45.57574156
R1;54.56449447
R3;45.58116291
R2;67.06499999
R1;54.55452954
R1;54.553556
R2;67.07701745
R3;45.58913991
R3;45.60607473
R2;67.07823101
R1;54.54542074
R2;67.0669481
R1;54.5583392
R1;54.54770582
R2;67.06922075
R3;45.58780749
R3;45.59394898
R2;67.08276096
R2;67.06260356
R1;54.56624659
R1;54.55528509
R1;54.55921031
R3;45.60584837
R3;45.60806552
R3;45.62119808
R2;67.06639036
R1;54.54774825
R2;67.06856228
R2;67.08988173
R1;54.56320832
R1;54.57287095
R3;45.59065506
R3;45.60187086
R3;45.60451104
R2;67.04973507
R3;45.61004709
R1;54.56723339
R2;67.07309868
R2;67.06500679
R3;45.61122344
R2;67.06743551
R1;54.55695016
R1;54.55166306
R1;54.57572381
R2;67.06798319
R3;45.59644942
R1;54.59180401
R3;45.62288326
R1;54.57752591
R2;67.07342467
R3;45.6123829
R3;45.61061709
R1;54.56039779
R2;67.0596789
R1;54.54683963
R1;54.56016182
R3;45.58712536
R1;54.54215169
R1;54.55573706
R1;54.55000387
R1;54.5808664
R2;67.0909218
R2;67.08146095
R2;67.09210805
R2;67.06284799
R2;67.06592218
R3;45.59681829
R2;67.06716909
R1;54.55873232
R3;45.60091068
R3;45.60767266
R1;54.56987244
R1;54.54880879
R1;54.55811579
R2;67.04850889
R3;45.59382157
R2;67.08239374
R1;54.55326509
R1;54.54938935
R2;67.07644819
R1;54.56724336
R3;45.59944307
R3;45.60305736
R1;54.56903453
R1;54.55821416
R2;67.07693645
R1;54.55332582
R2;67.05790939
R3;45.58445331
R3;45.59245615
R3;45.59601347
R2;67.06661669
R3;45.59182227
R2;67.07196225
R3;45.62131656
R1;54.5411336
R3;45.60524306
R1;54.57478784
R2;67.05477755
R3;45.58950362
R1;54.54940091
R2;67.08951837
R1;54.56120644
R3;45.60912212
R1;54.55930451
R2;67.05996051
R2;67.05173391
R1;54.56169155
R3;45.59621979
R2;67.0800686
R2;67.07193011
R1;54.56913968
R1;54.55575368
R1;54.56333175
R3;45.6050433
R3;45.59037936
R1;54.5676048
R2;67.06384535
R1;54.54849439
R3;45.58573419
R1;54.56453872
R2;67.05987493
R2;67.0764608
R1;54.56092346
R2;67.07637604
R2;67.06762437
R2;67.06872003
R1;54.55132274
R1;54.5626414
R1;54.56192855
R2;67.05931546
R3;45.57707564
R2;67.07635082
R2;67.08201847
R3;45.60078066
R2;67.07511811
R2;67.08683515
R1;54.55528649
R2;67.0842184
R2;67.06244354
R1;54.56559864
R3;45.59642677
R3;45.58091784
R1;54.57945287
R3;45.58556226
R1;54.56926535
R2;67.08021282
R2;67.08099512
R1;54.5644297
R2;67.06681226
R1;54.5347681
R1;54.55994043
R2;67.07259595
R2;67.06969481
R2;67.06548895
R2;67.05636044
R3;45.60135004
R3;45.61256788
R1;54.56194938
R2;67.07353004
R2;67.07080894
R3;45.6052372
R3;45.61565616
R3;45.59712024
R1;54.57665063
R2;67.07433806
R2;67.04441531
R2;67.06264713
R1;54.54837503
R1;54.55793283
R1;54.54732329
R2;67.08492591
R1;54.57579309
R3;45.59914512
R2;67.05377831
R3;45.58959831
R3;45.59756455
R2;67.06384587
R1;54.57108918
R3;45.59926491
R1;54.55406122
R2;67.0845726
R2;67.05998211
R2;67.08239394
R1;54.56373156
R1;54.54698619
R2;67.06635349
R3;45.59855195
R3;45.60202666
R3;45.60582326
R3;45.59547611
R3;45.59534903
R3;45.60249006
R2;67.0620217
R2;67.07194041
R1;54.55467022
R1;54.55155979
R1;54.56386409
R2;67.06126615
R1;54.56474334
R1;54.55209076
R2;67.06550771
R3;45.59760644
R3;45.60009723
R1;54.56669685
R3;45.58431257
R3;45.60445077
R1;54.57690525
R2;67.07858338
R3;45.6145361
R3;45.61653586
R2;67.05772192
R1;54.55285255
R1;54.56501872
R1;54.55990902
R3;45.60767069
R1;54.55414549
R3;45.60433429
R1;54.5770823
R1;54.54758244
R2;67.09967141
R2;67.07157905
R2;67.06179062
R2;67.09089538
R2;67.07003566
R1;54.55566459
R2;67.08131598
R2;67.06326219
R3;45.5876524
R2;67.07875811
R1;54.56704139
R3;45.59999953
R1;54.55642171
R3;45.61290802
R2;67.07738434
R2;67.08669014
R3;45.59825632
R3;45.61425453
R2;67.05697489
R2;67.064133
R3;45.58743099
R1;54.55027644
R1;54.5690377
R2;67.06080772
R2;67.08442148
R1;54.56532527
R1;54.55633839
R1;54.57721331
R2;67.06476848
R3;45.6109295
R3;45.59984349
R3;45.58878887
R1;54.56690587
R3;45.60219774
R3;45.6077087
R3;45.59871298
R3;45.60434069
R3;45.59318807
R1;54.56942645
R1;54.5722755
R2;67.08206919
R2;67.07053801
R3;45.59796903
R2;67.05762407
R1;54.56646081
R3;45.61028036
R2;67.07197913
R1;54.53516536
R3;45.59438726
R2;67.04916089
R3;45.598711
R2;67.07798393
R3;45.60768985
R2;67.06001112
R2;67.07907644
R3;45.59356944
R3;45.60189097
R3;45.60966885
R1;54.56363689
R1;54.56014476
R1;54.5788869
R3;45.6002656
R3;45.59915717
R3;45.60077929
R2;67.07043363
R2;67.08069575
R1;54.56643211
R2;67.06925891
R3;45.59038345
R2;67.07111035
R3;45.60194172
R2;67.08635915
R3;45.58901841
R3;45.6162469
R1;54.56004329
R2;67.07194625
R2;67.07611123
R1;54.56605941
R3;45.59058175
R3;45.61229153
R3;45.58412299
R3;45.6212118
R2;67.08874604
R1;54.55586444
R3;45.58032455
R2;67.08391576
R2;67.06869394
R2;67.07182915
R2;67.07724637
R3;45.58070622
R3;45.61235625
R3;45.59737922
R3;45.58980125
R2;67.05334977
R3;45.59240379
R1;54.55027479
R1;54.55759907
R1;54.5594039
R2;67.05745918
R2;67.07915345
R1;54.54874902
R1;54.54748739
R1;54.55498662
R2;67.06090957
R3;45.60604417
R3;45.6056748
R3;45.58865741
R1;54.57744302
R2;67.07653029
R2;67.05461387
R3;45.59606367
R3;45.59058393
R1;54.57359078
R1;54.54375215
R3;45.58212904
R3;45.58875487
R3;45.59829514
R3;45.59177697
R1;54.54682589
R3;45.59917994
R1;54.56444955
R1;54.57732308
R3;45.61063982
R3;45.60645364
R1;54.54505285
R2;67.07435454
R1;54.5696573
R2;67.06189038
R2;67.07148308
R3;45.59612354
R3;45.60150771
R1;54.55629446
R2;67.07721202
R3;45.61546231
R2;67.06712443
R3;45.60520872
R2;67.08316426
R1;54.55939254
R1;54.56210997
R1;54.57910423
R2;67.06258111
R2;67.06911568
R1;54.58957714
R2;67.06943441
R2;67.07919312
R2;67.07348943
R2;67.06026682
R3;45.60433716
R3;45.59305121
R2;67.0650886
R3;45.60310455
R1;54.56325042
R2;67.04860288
R3;45.58165769
R2;67.05777143
R3;45.60715846
R1;54.56874651
R3;45.60500169
R1;54.56738621
R3;45.59319334
R1;54.56737321
R1;54.55458974
R1;54.56023725
R1;54.57844858
R1;54.55659803
R3;45.60614924
R1;54.56581177
R1;54.54554182
R3;45.6096487
R3;45.57725602
R2;67.07006883
R1;54.5636309
R2;67.09309086
R1;54.56477929
R3;45.59147875
R1;54.57636923
R3;45.59505164
R2;67.0705305
R1;54.55814787
R3;45.59345261
R1;54.58506779
R3;45.59850245
R1;54.55149428
R3;45.60472067
R1;54.55995617
R3;45.60198084
R3;45.59534339
R3;45.57983897
R1;54.54448881
R1;54.56809173
R2;67.05699216
R1;54.57902186
R3;45.60669578
R1;54.56311285
R3;45.60098536
R3;45.60271632
R3;45.62118062
R3;45.60765534
R2;67.07654176
R3;45.60002228
R3;45.58930563
R1;54.54766381
R1;54.56766334
R1;54.56298962
R2;67.06382658
R3;45.59224364
R3;45.59092839
R2;67.07597154
R1;54.57507922
R2;67.08776346
R2;67.07596404
R2;67.06659832
R1;54.56322764
R3;45.59406918
R1;54.56185887
R2;67.0748896
R1;54.55017992
R1;54.53582826
R3;45.6043557
R1;54.55495024
R1;54.55459416
R1;54.53832446
R2;67.08436686
R1;54.56699545
R1;54.55567525
R3;45.58842286
R3;45.60390372
R1;54.5775074
R2;67.07245653
R1;54.56356857
R1;54.57418375
R2;67.06239788
R2;67.07679008
R1;54.54908649
R3;45.59644748
R2;67.07050802
R1;54.55380079
R3;45.59883352
R2;67.0704563
R1;54.56910031
R1;54.56462895
R2;67.07732582
R2;67.06810704
R1;54.57041904
R2;67.06026314
R2;67.085525
R3;45.58907084
R3;45.60840764
R1;54.57432083
R2;67.06088217
R1;54.55234885
R1;54.55672824
R3;45.61882346
R1;54.57203483
R1;54.56598825
R1;54.55091351
R1;54.5669158
R2;67.06887242
R2;67.07988852
R3;45.5915743
R1;54.57010807
R2;67.05863938
R2;67.06937152
R2;67.06900127
R3;45.60443512
R1;54.56289019
R3;45.62207053
R3;45.5967719
R1;54.55399456
R1;54.55331331
R2;67.0725216
R2;67.06585072
R3;45.60462476
R2;67.07442683
R2;67.079257
R1;54.57066647
R3;45.60125403
R2;67.09166762
R2;67.06516235
R1;54.55415911
R2;67.07242257
R3;45.61215545
R2;67.06980781
R2;67.07256669
R2;67.07227629
R2;67.077312
R1;54.56534819
R1;54.5722741
R1;54.55662726
R2;67.06310186
R2;67.08768982
R3;45.61269765
R2;67.06730019
R3;45.6064299
R2;67.07722931
R1;54.56393383
R1;54.56596221
R2;67.06618373
R3;45.59532621
R1;54.56529415
R2;67.07638784
R1;54.56063659
R1;54.56632266
R2;67.08239195
R2;67.06489277
R2;67.07855741
R1;54.56822443
R1;54.53380176
R1;54.55153292
R2;67.08209497
R2;67.06553823
R3;45.58402938
R2;67.07500796
R1;54.54708072
R1;54.57152939
R2;67.05472169
R1;54.5510176
R3;45.60475485
R1;54.56118411
R3;45.59771272
R1;54.5685437
R3;45.60119754
R2;67.07809871
R3;45.61010529
R1;54.56303715
R2;67.06377389
R3;45.60065101
R1;54.55861796
R1;54.54599422
R1;54.55286739
R1;54.55209629
R2;67.07655526
R2;67.07296489
R1;54.56112834
R3;45.59766964
R1;54.57556006
R1;54.56978124
R2;67.0737422
R3;45.5957617
R3;45.58654294
R3;45.58875522
R1;54.55216614
R2;67.06797416
R3;45.59506769
R1;54.55356187
R3;45.60446654
R1;54.56196239
R1;54.58288199
R2;67.06585668
R3;45.59540325
R2;67.06201732
R1;54.55696384
R3;45.60286313
R2;67.06731017
R1;54.55528532
R3;45.59017523
R2;67.07262405
R1;54.54283474
R1;54.56651553
R3;45.60379696
R2;67.06064912
R3;45.59863851
R3;45.60912423
R1;54.56736897
R2;67.05878278
R1;54.55674596
R3;45.60209634
R1;54.56454318
R2;67.05464768
R2;67.06485219
R1;54.56899643
R2;67.06379777
R3;45.58797593
R1;54.56098141
R3;45.60871112
R1;54.54453351
R3;45.59459209
R3;45.59587378
R2;67.07070964
R3;45.6047278
R2;67.08375285
R3;45.60380431
R1;54.55353793
R2;67.06972537
R3;45.59788688
R3;45.61546853
R1;54.5837757
R3;45.61584197
R3;45.60787643
R3;45.60234825
R3;45.60394467
R3;45.60746477
R1;54.5560725
R3;45.60748358
R2;67.06925491
R2;67.09059055
R3;45.59377483
R2;67.06796111
R3;45.60517147
R2;67.07459008
R1;54.53693185
R3;45.61515333
R1;54.58019089
R2;67.07888923
R1;54.56957333
R2;67.06948431
R2;67.07614744
R3;45.61176416
R3;45.60510316
R2;67.07231312
R1;54.55662503
R3;45.6006029
R3;45.59741385
R3;45.59949544
R1;54.57410195
R2;67.06381984
R3;45.60318535
R2;67.06990993
R3;45.60780806
R3;45.60709226
R1;54.56219133
R3;45.60385865
R3;45.6078297
R1;54.55041891
R1;54.55004359
R3;45.59578075
R2;67.07133343
R2;67.07875366
R1;54.55901612
R3;45.58259179
R2;67.06508284
R3;45.59733326
R2;67.0703652
R2;67.04642873
R1;54.56538902
R3;45.61334813
R3;45.58650054
R2;67.06960383
R3;45.58614479
R3;45.60216888
R1;54.57670903
R3;45.60754791
R1;54.54380566
R2;67.06567805
R1;54.57918706
R2;67.06374356
R2;67.07711657
R1;54.56253475
R1;54.57665329
R1;54.56581527
R3;45.59684535
R2;67.08034482
R2;67.07733252
R1;54.57836343
R2;67.0780129
R3;45.59876918
R3;45.58101268
R3;45.59831827
R1;54.53979445
R2;67.06847264
R2;67.05809569
R2;67.06586396
R1;54.57659015
R1;54.55779153
R3;45.60052461
R1;54.5575292
R1;54.57073075
R2;67.08005192
R3;45.61004485
R1;54.55706078
R1;54.57024355
R3;45.59973503
R3;45.58755099
R3;45.59845355
R3;45.60722284
R2;67.06384451
R2;67.06922907
R1;54.57414804
R2;67.07517258
R3;45.59675315
R2;67.07575223
R3;45.58657085
R3;45.61059415
R3;45.60494178
R3;45.60722987
R2;67.06893673
R3;45.58357224
R2;67.06754147
R1;54.54595812
R2;67.06146672
R2;67.06748833
R2;67.07092959
R1;54.57513297
R2;67.07317327
R3;45.60274161
R2;67.06272702
R3;45.61205604
R2;67.07400547
R2;67.07242241
R3;45.58694366
R3;45.59728641
R1;54.56682537
R3;45.6029503
R2;67.06851577
R3;45.61111941
R2;67.07131719
R3;45.60676008
R3;45.59526801
R2;67.06489892
R3;45.59607082
R3;45.60371521
R3;45.60376557
R1;54.54865948
R1;54.56238166
R1;54.56117277
R1;54.56467472
R3;45.60925589
R3;45.58416649
R1;54.55592909
R2;67.0725237
R1;54.56207895
R1;54.56962214
R2;67.07870677
R1;54.5470606
R3;45.62940872
R2;67.07616105
R1;54.55511468
R3;45.61496512
R1;54.56348477
R2;67.07536865
R2;67.07926533
R1;54.58216673
R3;45.60533949
R2;67.07819954
R3;45.60221843
R3;45.59906975
R2;67.06755123
R3;45.59560191
R1;54.55832143
R3;45.59007428
R3;45.59955185
R2;67.05344819
R2;67.06844004
R1;54.5733832
R1;54.56772748
R1;54.56998205
R2;67.06581184
R2;67.07767621
R3;45.58679947
R2;67.07473001
R2;67.05951527
R2;67.07378985
R3;45.59564409
R2;67.08800996
R3;45.58187079
R2;67.07291504
R2;67.08199201
R2;67.07591545
R2;67.04954363
R1;54.53809762
R2;67.06897008
R3;45.6120336
R1;54.55908345
R3;45.60311436
R3;45.60195165
R2;67.06966114
R1;54.54853133
R1;54.56653419
R3;45.60705751
R2;67.08034676
R3;45.60029026
R1;54.54335605
R1;54.56717402
R1;54.56158603
R1;54.5483278
R1;54.58263757
R3;45.59893163
R2;67.04623571
R3;45.59386534
R2;67.06522928
R1;54.54786366
R2;67.08532173
R3;45.58568248
R1;54.55846444
R3;45.60993333
R3;45.58258852
R2;67.07335239
R2;67.07469505
R2;67.08548664
R3;45.59482999
R2;67.05771551
R3;45.61833548
R1;54.54270535
R1;54.56825454
R3;45.58892276
R3;45.60526498
R2;67.07990599
R3;45.59372437
R3;45.59479949
R2;67.07213935
R1;54.545872
R1;54.56545468
R2;67.07973553
R1;54.57993861
R1;54.54245861
R2;67.07466248
R1;54.56339228
R2;67.08283599
R1;54.55905407
R1;54.5615435
R1;54.55473378
R2;67.07108851
R1;54.56054377
R2;67.07200701
R2;67.05980096
R2;67.05279894
R1;54.54571264
R1;54.55429578
R3;45.57992727
R3;45.60706574
R3;45.60405672
R3;45.59781275
R3;45.6139086
R3;45.59870182
R1;54.56276491
R1;54.56290823
R3;45.60082042
R1;54.5480163
R2;67.06618802
R3;45.59832857
R1;54.54909228
R2;67.06575038
R2;67.07491705
R3;45.61362431
R1;54.56814052
R1;54.55659235
R2;67.07075751
R2;67.05827674
R1;54.56520476
R1;54.55704476
R2;67.09111843
R3;45.59563546
R2;67.06662269
R1;54.56697616
R3;45.59474235
R3;45.6007094
R2;67.08554063
R2;67.07774827
R1;54.55804562
R3;45.60742086
R2;67.07822452
R3;45.58851321
R1;54.55087703
R2;67.0682941
R1;54.55995296
R2;67.05902755
R2;67.07701282
R1;54.57408928
R3;45.61342845
R3;45.59869336
R2;67.08826836
R2;67.09065905
R3;45.59150045
R3;45.60405927
R1;54.57863924
R2;67.05276139
R1;54.56122334
R2;67.07535475
R3;45.61035072
R3;45.59898679
R3;45.59224687
R2;67.07272703
R3;45.59989617
R2;67.06389617
R1;54.55884241
R2;67.08723131
R3;45.58822351
R3;45.6252182
R1;54.55455265
R3;45.60526704
R3;45.596211
R1;54.57407622
R1;54.55274769
R2;67.06394068
R1;54.55655779
R3;45.60122946
R1;54.54366275
R3;45.61934824
R2;67.06121089
R2;67.05134151
R3;45.6065405
R3;45.59945424
R3;45.57441545
R1;54.56624045
R2;67.06204689
R3;45.59908944
R2;67.07429799
R2;67.06889639
R3;45.59736849
R2;67.06173649
R2;67.04642003
R2;67.07290506
R3;45.57929399
R3;45.59755698
R1;54.57217941
R1;54.56082524
R1;54.55624603
R3;45.6059537
R3;45.59998244
R3;45.60278142
R2;67.07349312
R1;54.55767377
R1;54.56397003
R1;54.5701364
R2;67.07956939
R1;54.55855973
R2;67.06930354
R3;45.59809528
R3;45.59008479
R2;67.07351644
R2;67.06192049
R2;67.07183629
R2;67.08276525
R2;67.06604211
R2;67.07800035
R2;67.06655381
R3;45.59913571
R1;54.55175596
R1;54.54755402
R2;67.06047299
R3;45.60375521
R3;45.60634368
R3;45.62145044
R3;45.59848912
R1;54.58165996
R2;67.06673596
R2;67.06827624
R3;45.60112488
R3;45.6071161
R2;67.07179243
R3;45.59113513
R2;67.05992684
R2;67.06493206
R2;67.06524493
R1;54.54941228
R2;67.06685439
R2;67.07466431
R1;54.55313287
R3;45.59589109
R2;67.06233143
R1;54.55560612
R1;54.55128624
R2;67.06747023
R1;54.57680334
R3;45.59350925
R1;54.57313707
R1;54.56435663
R1;54.55646268
R3;45.57658593
R1;54.55765625
R3;45.61367227
R1;54.56125711
R3;45.5981194
R2;67.06160505
R1;54.54329158
R2;67.07939326
R1;54.55313811
R3;45.62025148
R3;45.5975801
R2;67.08566806
R1;54.56537886
R1;54.56536848
R1;54.56820864
R3;45.60824293
R2;67.07689122
R1;54.55578547
R3;45.61927272
R1;54.55774931
R2;67.0602041
R2;67.05749987
R2;67.07521344
R1;54.55223214
R1;54.55147524
R1;54.57576469
R2;67.07580693
R1;54.56172028
R2;67.06881652
R2;67.07344975
R2;67.05710158
R2;67.06091409
R1;54.56428963
R1;54.56819036
R3;45.60517805
R2;67.08669405
R1;54.55231767
R3;45.60889425
R3;45.58767887
R3;45.59911439
R1;54.55500449
R1;54.54671261
R2;67.06594343
R2;67.0626367
R3;45.58553516
R2;67.08532374
R3;45.6106645
R1;54.5612288
R1;54.5787174
R3;45.62239112
R1;54.55432767
R3;45.59752021
R1;54.55394299
R3;45.60026365
R2;67.07716125
R2;67.06425508
R2;67.05877754
R3;45.5820114
R2;67.08102055
R2;67.07886673
R3;45.591578
R3;45.5828459
R2;67.07313839
R1;54.55679813
R2;67.06250028
R2;67.05076431
R1;54.54686346
R1;54.55624919
R1;54.54727352
R1;54.5476247
R1;54.55692872
R3;45.60631089
R1;54.56734936
R1;54.55200133
R1;54.57777375
R3;45.59549632
R3;45.60391884
R2;67.08171603
R3;45.60103399
R3;45.60099608
R2;67.07768491
R1;54.54682263
R3;45.59615704
R2;67.07370078
R3;45.60608543
R1;54.53528901
R3;45.59462911
R3;45.60002061
R1;54.57720995
R2;67.05820393
R3;45.58721957
R3;45.58682925
R1;54.56063954
R1;54.56905642
R1;54.55119153
R2;67.0565893
R1;54.55258592
R3;45.59880781
R2;67.0580944
R1;54.55567194
R1;54.56853934
R3;45.60065539
R1;54.57899719
R1;54.55029563
R2;67.07128906
R2;67.07062877
R3;45.58898249
R1;54.56457939
R3;45.58887023
R3;45.56927629
R2;67.07479351
R3;45.60181551
R2;67.06567556
R2;67.07344602
R3;45.59389615
R1;54.5355786
R3;45.60237901
R2;67.06944044
R3;45.61284942
R3;45.600557
R1;54.54877397
R2;67.05920571
R1;54.56061258
R2;67.06526784
R1;54.55813274
R1;54.55381176
R2;67.06532367
R2;67.07807111
R2;67.05782621
R2;67.0711765
